PX1,PY1,PX2,PY2,PX3,PY3,PX4,PY4
-6.909,168.862,0.4920000000000001,183.065,7.185,184.482,12.264000000000001,169.305
-6.496,169.09799999999996,0.335,182.858,7.322999999999999,184.09799999999998,12.402000000000001,168.98
-6.909,168.862,0.4920000000000001,183.00599999999997,7.185,184.423,12.264000000000001,169.24599999999995
-6.496,169.09799999999996,0.335,182.74,7.322999999999999,184.09799999999998,12.402000000000001,169.03900000000004
-6.496,169.09799999999996,0.335,182.74,7.322999999999999,184.09799999999998,12.126,169.512
-6.909,168.862,0.4920000000000001,183.00599999999997,7.185,184.394,12.264000000000001,169.24599999999995
-6.496,169.09799999999996,0.335,182.858,7.0470000000000015,184.482,12.106,169.453
-6.496,169.09799999999996,0.8859999999999999,177.425,7.0470000000000015,184.482,12.106,169.453
-6.909,168.862,0.4920000000000001,183.12400000000002,7.185,184.482,12.264000000000001,169.187
-6.496,169.09799999999996,0.335,182.74,7.322999999999999,183.833,12.106,169.453
-6.496,169.09799999999996,0.335,182.68099999999998,7.322999999999999,183.892,12.106,169.305
-6.909,168.862,0.039,182.415,7.185,184.157,12.264000000000001,169.128
-6.909,168.862,0.335,182.68099999999998,7.0870000000000015,184.276,12.106,169.335
-6.909,168.862,0.335,182.68099999999998,7.322999999999999,183.833,12.106,169.335
-6.909,168.862,0.4920000000000001,183.00599999999997,7.185,184.06900000000002,12.264000000000001,169.03900000000004
-6.496,168.951,0.335,182.68099999999998,7.322999999999999,184.01,12.106,169.394
-6.909,168.862,0.335,182.68099999999998,7.0870000000000015,184.276,12.106,169.335
-6.909,168.862,0.4920000000000001,183.00599999999997,7.185,184.217,12.264000000000001,168.98
-6.772,168.833,0.335,182.74,7.322999999999999,183.833,12.106,169.187
-6.496,168.892,0.335,182.65200000000002,7.322999999999999,183.833,12.106,169.09799999999996
-6.909,168.862,0.4920000000000001,182.917,7.185,184.217,12.126,168.98
-6.496,168.951,0.335,182.68099999999998,7.322999999999999,183.892,12.106,169.305
-6.772,168.892,0.335,182.74,7.0870000000000015,184.276,12.106,169.187
-6.6339999999999995,168.833,0.039,182.415,7.185,184.27599999999998,11.969000000000001,169.453
-6.909,168.862,0.335,182.858,7.322999999999999,183.892,12.106,168.98
-6.6339999999999995,168.833,0.4920000000000001,183.00599999999997,7.185,184.157,11.969000000000001,169.128
-6.6339999999999995,168.833,0.039,182.415,7.185,184.157,11.969000000000001,169.128
-6.772,168.833,0.335,182.917,7.322999999999999,183.774,11.85,169.512
-6.6339999999999995,168.833,0.4920000000000001,183.00599999999997,7.185,184.09799999999998,11.969000000000001,169.09799999999996
-6.6339999999999995,168.833,0.4920000000000001,183.12400000000002,7.185,184.09799999999998,11.969000000000001,169.24599999999995
-6.772,168.833,0.335,182.799,7.322999999999999,183.74400000000003,11.831,169.305
-6.634,168.833,0.039,182.415,7.322999999999999,183.626,11.417,169.24599999999995
-6.6339999999999995,168.833,0.039,182.415,7.185,184.09799999999998,11.417,169.24599999999995
-6.772,168.833,0.335,182.976,7.0470000000000015,184.27599999999998,11.26,169.24599999999995
-6.909,168.862,0.039,182.415,7.185,184.09799999999998,11.417,169.187
-6.6339999999999995,168.833,0.039,182.415,7.185,184.06900000000002,11.693,169.24599999999995
-6.909,168.862,0.335,182.917,7.0870000000000015,184.276,11.831,169.335
-6.6339999999999995,168.833,0.039,182.415,7.185,184.06900000000002,11.969000000000001,169.394
-6.6339999999999995,168.833,0.039,182.415,7.185,184.06900000000002,11.969000000000001,169.335
-6.772,168.833,0.335,182.976,7.322999999999999,183.62599999999998,12.106,169.03900000000004
-6.6339999999999995,168.833,0.039,182.415,7.185,184.06900000000002,11.969000000000001,169.24599999999995
-6.6339999999999995,168.833,0.039,182.415,7.185,183.951,11.969000000000001,169.24599999999995
-6.772,168.833,0.335,182.917,7.322999999999999,183.685,12.106,169.09799999999996
-6.6339999999999995,168.833,0.354,182.976,7.185,184.01,11.969000000000001,169.394
-6.772,168.833,0.335,182.917,7.0470000000000015,184.157,11.85,169.512
-6.772,168.833,0.335,182.917,7.322999999999999,183.567,12.106,168.98
-6.6339999999999995,168.833,0.039,182.415,7.185,184.09799999999998,11.969000000000001,169.09799999999996
-6.772,168.833,0.335,182.917,7.0470000000000015,184.482,12.106,168.98
-6.772,168.833,0.335,182.976,7.322999999999999,183.685,12.106,168.98
-6.909,168.862,0.039,182.415,7.185,184.06900000000002,11.969000000000001,169.128
-6.772,168.833,0.335,182.976,7.322999999999999,183.685,11.85,169.512
-6.772,168.833,0.335,182.976,7.0470000000000015,184.217,11.831,169.453
-6.6339999999999995,168.833,0.354,182.976,7.185,184.01,11.969000000000001,169.24599999999995
-6.772,168.833,0.335,182.976,7.0470000000000015,184.217,11.831,169.453
-6.772,168.833,0.335,182.976,7.322999999999999,183.62599999999998,12.106,168.98
-6.6339999999999995,168.833,0.039,182.415,7.185,184.01,11.969000000000001,169.305
-6.772,168.833,0.335,183.00599999999997,7.322999999999999,183.685,12.106,169.09799999999996
-6.772,168.833,0.354,183.331,7.0470000000000015,184.27599999999998,12.106,169.09799999999996
-6.6339999999999995,168.833,0.039,182.415,7.185,184.157,11.969000000000001,169.335
-6.772,168.833,0.335,182.917,7.0470000000000015,184.27599999999998,12.106,168.98
-6.772,168.833,0.335,182.917,7.0470000000000015,184.157,12.106,169.03900000000004
-6.772,168.833,0.354,183.065,7.0470000000000015,184.06900000000002,12.106,169.03900000000004
-6.772,168.833,0.335,182.976,7.0470000000000015,184.157,12.106,168.98
-6.772,168.892,0.335,182.976,7.0470000000000015,184.157,12.106,168.98
-6.6339999999999995,168.833,0.039,182.415,7.185,184.01,11.969000000000001,169.305
-6.772,168.833,0.335,182.976,7.322999999999999,183.567,12.106,168.98
-6.6339999999999995,168.833,0.039,182.415,7.185,184.01,11.969000000000001,169.335
-6.6339999999999995,168.833,0.039,182.415,7.185,184.06900000000002,11.969000000000001,169.335
-6.772,168.833,0.335,182.858,7.322999999999999,183.685,12.106,168.98
-6.6339999999999995,168.833,0.039,182.415,7.185,184.01,11.969000000000001,169.453
-6.6339999999999995,168.833,0.039,182.415,7.185,184.06900000000002,11.969000000000001,169.394
-6.772,168.833,0.335,183.00599999999997,7.0470000000000015,184.27599999999998,12.106,169.03900000000004
-6.909,168.862,0.039,182.415,7.185,184.157,11.969000000000001,169.394
-6.6339999999999995,168.892,0.039,182.415,7.185,184.06900000000002,11.969000000000001,169.335
-6.772,168.833,0.335,182.917,7.322999999999999,183.685,12.106,169.09799999999996
-6.909,168.862,0.039,182.415,7.185,184.01,11.969000000000001,169.394
-6.909,168.862,0.039,182.415,7.185,184.09799999999998,11.969000000000001,169.187
-6.909,168.862,0.354,183.065,7.322999999999999,183.74400000000003,12.106,168.98
-6.6339999999999995,168.833,0.039,182.415,7.185,184.01,12.264000000000001,168.98
-6.6339999999999995,168.833,0.039,182.415,7.185,184.06900000000002,11.969000000000001,169.305
-6.772,168.833,0.335,182.976,7.0870000000000015,184.276,12.106,168.98
-6.909,168.862,0.039,182.415,7.185,184.09799999999998,11.969000000000001,169.453
-6.909,168.862,0.039,182.415,7.185,184.06900000000002,11.969000000000001,169.453
-6.909,168.862,0.354,182.976,7.0470000000000015,184.157,12.106,168.98
-6.909,168.862,0.039,182.415,7.185,184.09799999999998,11.969000000000001,169.453
-6.9780000000000015,169.128,0.335,182.976,7.598,182.976,12.106,169.03900000000004
-6.9780000000000015,169.128,0.335,183.00599999999997,7.322999999999999,183.74400000000003,12.106,169.03900000000004
-6.6339999999999995,169.03900000000004,0.19699999999999998,182.858,7.461,183.36,11.969000000000001,169.453
-6.772,169.03900000000004,0.354,183.12400000000002,7.322999999999999,183.74400000000003,12.126,169.24599999999995
-6.772,169.03900000000004,0.335,183.00599999999997,7.322999999999999,183.833,12.106,169.187
-6.6339999999999995,169.03900000000004,0.19699999999999998,182.799,7.461,183.36,11.969000000000001,169.394
-6.9780000000000015,169.128,0.354,183.065,7.322999999999999,183.774,12.106,169.24599999999995
-6.9780000000000015,169.128,0.335,182.976,7.322999999999999,183.833,12.106,169.187
-6.6339999999999995,169.09799999999996,0.19699999999999998,182.74,7.461,183.36,11.969000000000001,169.453
-6.9780000000000015,169.128,0.335,183.00599999999997,7.322999999999999,183.685,12.106,169.24599999999995
-6.772,169.03900000000004,0.354,183.065,7.322999999999999,183.685,12.106,169.24599999999995
-6.6339999999999995,169.09799999999996,0.19699999999999998,182.74,7.461,183.36,11.969000000000001,169.453
-6.772,169.09799999999996,0.354,183.12400000000002,7.322999999999999,183.774,12.106,169.24599999999995
-6.772,169.09799999999996,0.335,182.976,7.322999999999999,183.774,12.106,169.24599999999995
-6.6339999999999995,169.09799999999996,0.19699999999999998,182.858,7.461,183.301,11.969000000000001,169.453
-6.772,169.09799999999996,0.354,183.065,7.322999999999999,183.833,12.106,169.24599999999995
-6.772,169.09799999999996,0.335,183.00599999999997,7.322999999999999,183.833,12.106,169.24599999999995
-6.6339999999999995,169.09799999999996,0.19699999999999998,182.799,7.461,183.419,12.264000000000001,168.98
-6.772,169.09799999999996,0.354,183.12400000000002,7.322999999999999,183.685,12.106,169.335
-6.772,169.09799999999996,0.335,183.00599999999997,7.322999999999999,183.774,12.106,169.335
-6.3389999999999995,169.09799999999996,0.19699999999999998,182.858,7.461,183.419,12.264000000000001,168.98
-6.772,169.09799999999996,0.354,183.183,7.322999999999999,183.774,12.106,169.24599999999995
-6.6339999999999995,169.09799999999996,0.19699999999999998,182.858,7.461,183.449,12.264000000000001,169.03900000000004
-6.6339999999999995,169.09799999999996,0.19699999999999998,182.858,7.461,183.419,11.969000000000001,169.453
-6.772,169.09799999999996,0.354,183.301,7.322999999999999,183.09400000000002,12.106,169.305
-6.6339999999999995,169.09799999999996,0.19699999999999998,182.858,7.461,183.36,12.264000000000001,168.98
-6.6339999999999995,169.09799999999996,0.19699999999999998,182.917,7.461,183.449,11.988,169.512
-6.772,169.09799999999996,0.354,183.39,7.322999999999999,183.833,12.106,169.305
-6.6339999999999995,169.09799999999996,0.19699999999999998,182.858,7.461,183.50799999999998,11.988,169.541
-6.6339999999999995,169.09799999999996,0.19699999999999998,182.917,7.461,183.567,11.988,169.541
-6.772,169.09799999999996,0.039,182.593,7.322999999999999,183.833,12.106,169.335
-6.6339999999999995,169.09799999999996,0.19699999999999998,182.858,7.461,183.419,12.264000000000001,169.187
-6.6339999999999995,169.09799999999996,0.19699999999999998,182.858,7.322999999999999,183.685,12.264000000000001,169.187
-6.9780000000000015,169.128,0.039,182.533,7.322999999999999,183.951,12.106,169.335
-6.6339999999999995,169.09799999999996,0.19699999999999998,182.976,7.461,183.567,12.264000000000001,169.187
-6.6339999999999995,169.09799999999996,0.19699999999999998,182.858,7.461,183.419,12.264000000000001,169.24599999999995
-6.496,169.09799999999996,0.039,182.593,7.322999999999999,184.06900000000002,12.106,169.335
-6.6339999999999995,169.187,0.19699999999999998,182.917,7.461,183.449,12.264000000000001,169.24599999999995
-6.6339999999999995,169.09799999999996,0.19699999999999998,182.917,7.322999999999999,183.685,12.264000000000001,169.24599999999995
-6.772,169.09799999999996,0.354,183.183,7.322999999999999,184.01,12.106,169.394
-6.6339999999999995,169.09799999999996,0.19699999999999998,182.858,7.461,183.685,12.264000000000001,169.24599999999995
-6.6339999999999995,169.187,0.19699999999999998,182.858,7.461,183.62599999999998,12.264000000000001,169.24599999999995
-6.772,169.187,0.354,183.065,7.322999999999999,184.06900000000002,12.106,169.305
-6.6339999999999995,169.187,0.039,182.652,7.461,183.567,12.264000000000001,169.03900000000004
-6.772,169.187,0.335,183.00599999999997,7.322999999999999,184.01,12.106,169.394
-6.772,169.09799999999996,0.354,183.065,7.322999999999999,184.06900000000002,12.106,169.394
-6.6339999999999995,169.09799999999996,0.19699999999999998,182.74,7.461,183.567,12.264000000000001,169.24599999999995
-6.772,169.187,0.335,183.00599999999997,7.322999999999999,184.09799999999998,12.126,169.512
-6.772,169.09799999999996,0.354,183.12400000000002,7.322999999999999,183.685,12.106,169.453
-6.6339999999999995,169.09799999999996,0.19699999999999998,182.799,7.461,183.62599999999998,12.264000000000001,169.24599999999995
-6.9780000000000015,169.128,0.354,183.065,7.322999999999999,184.157,12.106,169.305
-6.772,169.187,0.354,183.065,7.322999999999999,184.217,12.106,169.394
-6.6339999999999995,169.09799999999996,0.19699999999999998,182.74,7.461,183.74400000000003,12.264000000000001,169.305
-6.772,169.09799999999996,0.354,183.065,7.322999999999999,184.217,12.126,169.512
-6.772,169.09799999999996,0.354,183.065,7.322999999999999,184.157,12.126,169.512
-6.6339999999999995,169.09799999999996,0.19699999999999998,182.799,7.461,183.74400000000003,12.539000000000001,169.09799999999996
-6.772,169.09799999999996,0.354,183.065,7.322999999999999,184.09799999999998,12.126,169.512
-6.772,169.09799999999996,0.039,182.652,7.322999999999999,184.217,12.126,169.512
-6.6339999999999995,169.09799999999996,0.19699999999999998,182.858,7.461,183.685,12.264000000000001,169.305
-6.772,169.09799999999996,0.354,183.065,7.322999999999999,184.157,12.126,169.512
-6.772,169.09799999999996,0.335,182.976,7.322999999999999,184.09799999999998,12.106,169.453
-6.6339999999999995,169.09799999999996,0.19699999999999998,182.858,7.461,183.74400000000003,12.126,169.24599999999995
-6.772,169.09799999999996,0.354,183.065,7.322999999999999,184.09799999999998,12.126,169.512
-6.9780000000000015,169.128,0.19699999999999998,182.74,7.461,183.74400000000003,12.264000000000001,169.24599999999995
-6.6339999999999995,169.09799999999996,0.19699999999999998,182.858,7.461,183.62599999999998,12.264000000000001,169.24599999999995
-6.772,169.09799999999996,0.354,183.065,7.322999999999999,184.06900000000002,12.106,169.453
-6.6339999999999995,169.09799999999996,0.19699999999999998,182.858,7.461,183.685,12.264000000000001,169.24599999999995
-6.6339999999999995,169.09799999999996,0.19699999999999998,182.799,7.461,183.685,12.264000000000001,169.24599999999995
-6.772,169.09799999999996,0.354,183.183,7.322999999999999,184.06900000000002,12.106,169.305
-6.6339999999999995,169.09799999999996,0.039,182.652,7.461,183.62599999999998,12.264000000000001,169.187
-6.6339999999999995,169.09799999999996,0.19699999999999998,182.858,7.461,183.685,12.264000000000001,169.24599999999995
-6.772,169.09799999999996,0.354,183.183,7.322999999999999,184.09799999999998,12.106,169.453
-6.6339999999999995,169.09799999999996,0.19699999999999998,182.858,7.461,183.62599999999998,12.264000000000001,169.24599999999995
-6.6339999999999995,169.09799999999996,0.19699999999999998,182.799,7.322999999999999,183.685,12.264000000000001,169.24599999999995
-6.772,169.09799999999996,0.039,182.415,7.322999999999999,184.01,12.106,169.394
-6.6339999999999995,169.09799999999996,0.19699999999999998,182.858,7.461,183.567,12.264000000000001,169.24599999999995
-6.6339999999999995,169.09799999999996,0.19699999999999998,182.799,7.461,183.62599999999998,12.264000000000001,169.187
-6.772,169.09799999999996,0.039,182.533,7.322999999999999,184.06900000000002,12.106,169.394
-6.6339999999999995,169.09799999999996,0.19699999999999998,182.858,7.461,183.62599999999998,12.264000000000001,169.24599999999995
-6.6339999999999995,169.09799999999996,0.19699999999999998,182.976,7.461,183.62599999999998,12.264000000000001,169.24599999999995
-6.9780000000000015,169.128,0.354,183.183,7.322999999999999,183.951,12.106,169.335
-6.6339999999999995,169.09799999999996,0.19699999999999998,182.917,7.461,183.685,12.264000000000001,169.09799999999996
-6.909,169.128,0.19699999999999998,182.976,7.461,183.62599999999998,12.264000000000001,168.98
-6.772,169.09799999999996,0.354,183.12400000000002,7.322999999999999,183.685,12.106,169.335
-6.3389999999999995,169.09799999999996,0.19699999999999998,182.976,7.461,183.567,12.264000000000001,168.98
-6.772,169.09799999999996,0.354,183.12400000000002,7.322999999999999,183.833,12.106,169.335
-6.772,169.09799999999996,0.039,182.652,7.322999999999999,183.74400000000003,12.106,169.305
-6.909,169.128,0.19699999999999998,182.858,7.461,183.419,12.264000000000001,169.187
-6.772,169.09799999999996,0.354,183.065,7.322999999999999,183.833,12.106,169.335
-6.772,169.09799999999996,0.354,183.24200000000002,7.322999999999999,183.74400000000003,12.106,169.24599999999995
-6.6339999999999995,169.09799999999996,0.19699999999999998,182.976,7.461,183.36,11.988,169.541
-6.772,169.09799999999996,0.354,183.183,7.322999999999999,183.774,12.106,169.24599999999995
5.335,187.376,9.232,177.6315,9.764,175.97799999999995,12.106,169.24599999999995
-22.697,168.892,-22.697,168.892,-4.665,171.077,0.512,186.99200000000002
-6.772,169.09799999999996,-1.693,178.10449999999997,-1.102,179.72799999999995,0.65,186.87400000000002
-6.772,169.03900000000004,-0.8270000000000001,180.378,-0.531,181.175,0.65,186.815
-7.343,169.128,-2.224,176.77599999999995,-1.398,178.783,0.512,186.87400000000002
nan,nan,nan,nan,nan,nan,nan,nan
-6.772,169.03900000000004,0.039,182.74,7.322999999999999,183.774,12.106,169.24599999999995
-7.343,169.128,0.19699999999999998,182.917,1.102,186.87400000000002,1.102,186.87400000000002
-6.772,169.09799999999996,0.039,182.65200000000002,7.322999999999999,183.685,12.106,169.24599999999995
-6.772,169.09799999999996,0.039,182.68099999999998,7.322999999999999,183.50799999999998,12.106,169.24599999999995
-6.909,169.128,0.19699999999999998,183.065,7.461,183.24200000000002,11.969000000000001,169.453
-6.772,169.03900000000004,0.039,182.593,7.322999999999999,183.685,12.106,169.187
-6.909,169.128,0.19699999999999998,183.00599999999997,7.461,183.183,12.264000000000001,168.98
-6.909,169.06900000000005,0.19699999999999998,182.976,7.3329999999999975,183.449,12.264000000000001,168.98
-6.772,169.03900000000004,0.039,182.858,7.322999999999999,183.62599999999998,12.106,169.24599999999995
-6.909,169.06900000000005,0.19699999999999998,183.00599999999997,7.461,183.24200000000002,12.264000000000001,168.98
-6.909,169.128,0.19699999999999998,183.065,7.461,183.183,11.988,169.512
-6.772,169.03900000000004,0.039,182.74,7.322999999999999,183.62599999999998,11.969,169.305
-6.909,169.128,0.19699999999999998,183.065,7.461,183.183,12.264000000000001,168.98
-6.909,169.128,0.19699999999999998,183.12400000000002,7.461,183.12400000000002,12.264000000000001,168.98
-6.772,169.09799999999996,0.039,182.74,7.322999999999999,183.567,12.106,169.305
-6.909,169.128,0.19699999999999998,183.065,7.461,183.183,11.969000000000001,169.453
-6.909,169.128,0.19699999999999998,183.24200000000002,7.461,183.183,11.969000000000001,169.305
-6.772,169.09799999999996,0.039,182.858,7.322999999999999,183.62599999999998,12.106,168.98
-6.772,169.09799999999996,0.039,182.799,7.322999999999999,183.449,12.106,168.98
-6.909,169.128,0.19699999999999998,183.00599999999997,7.461,183.12400000000002,11.969000000000001,169.24599999999995
-6.772,169.09799999999996,0.039,182.74,7.3329999999999975,183.449,12.106,168.98
-6.909,169.128,0.19699999999999998,183.00599999999997,7.461,183.09400000000002,11.988,169.512
-6.909,169.128,-0.236,182.238,7.461,183.12400000000002,11.969000000000001,169.394
-7.0470000000000015,169.128,0.039,182.858,7.322999999999999,183.685,12.106,169.187
-6.909,169.128,-0.236,182.238,7.461,183.09400000000002,11.969000000000001,169.24599999999995
-6.909,169.128,0.19699999999999998,183.12400000000002,7.461,183.12400000000002,11.969000000000001,169.24599999999995
-6.772,169.09799999999996,0.039,182.799,7.322999999999999,183.449,11.85,169.512
-6.909,169.128,-0.236,182.238,7.461,183.183,11.969000000000001,169.305
-6.772,169.09799999999996,0.039,182.858,7.322999999999999,183.449,12.106,169.187
-6.772,169.09799999999996,0.039,182.976,7.322999999999999,183.685,12.106,169.24599999999995
-6.909,169.128,0.19699999999999998,183.00599999999997,7.461,183.24200000000002,11.969000000000001,169.335
-7.0470000000000015,169.128,0.039,182.858,7.322999999999999,183.685,12.106,169.187
-7.0470000000000015,169.128,0.039,182.799,7.322999999999999,183.685,12.106,169.09799999999996
-6.909,169.128,0.19699999999999998,183.065,7.461,183.12400000000002,11.969000000000001,169.394
-7.0470000000000015,169.128,0.039,182.976,7.322999999999999,183.449,11.969,169.305
-7.0470000000000015,169.128,0.039,182.917,7.322999999999999,183.449,12.106,169.187
-6.909,169.128,-0.236,182.238,7.461,183.183,11.969000000000001,169.305
-7.0470000000000015,169.128,0.039,182.799,7.3329999999999975,183.449,12.106,168.98
-7.0470000000000015,169.128,0.039,182.65200000000002,7.322999999999999,183.62599999999998,11.831,169.453
-7.185,169.06900000000005,-0.236,182.238,7.461,183.183,11.969000000000001,169.09799999999996
-7.0470000000000015,169.128,0.039,182.858,7.322999999999999,183.62599999999998,12.106,168.98
-7.0470000000000015,169.128,0.039,182.799,7.322999999999999,183.62599999999998,12.106,169.187
-6.909,169.128,-0.236,182.238,7.461,183.183,11.969000000000001,169.453
-7.0470000000000015,169.128,0.591,175.535,7.322999999999999,183.62599999999998,12.106,168.98
-6.772,169.09799999999996,0.039,182.917,7.322999999999999,183.685,12.106,169.09799999999996
-6.909,169.128,0.19699999999999998,183.12400000000002,7.461,183.183,11.969000000000001,169.305
-7.0470000000000015,169.128,0.039,182.799,7.322999999999999,183.567,11.831,169.305
-6.909,169.128,0.19699999999999998,183.12400000000002,7.461,183.24200000000002,11.969000000000001,169.305
-6.909,169.128,0.19699999999999998,183.301,7.461,183.183,11.969000000000001,169.305
-6.772,169.09799999999996,0.039,182.858,7.322999999999999,183.62599999999998,12.106,168.98
-6.909,169.128,-0.236,182.238,7.461,183.12400000000002,11.969000000000001,169.24599999999995
-6.909,169.128,0.19699999999999998,183.39,7.461,183.183,11.969000000000001,169.305
-6.772,169.09799999999996,0.039,182.858,7.322999999999999,183.685,11.85,169.512
-6.909,169.128,0.19699999999999998,183.183,7.461,183.24200000000002,11.969000000000001,169.305
-6.909,169.06900000000005,0.19699999999999998,183.065,7.461,183.301,11.969000000000001,169.305
-7.0470000000000015,169.06900000000005,0.039,182.917,7.322999999999999,183.62599999999998,12.106,168.98
-6.909,169.128,0.19699999999999998,183.065,7.461,183.36,11.969000000000001,169.305
-6.909,169.128,-0.236,182.238,7.461,183.24200000000002,11.969000000000001,169.187
-6.772,169.09799999999996,0.039,182.917,7.3329999999999975,183.449,11.85,169.512
-6.909,169.06900000000005,-0.236,182.238,7.3329999999999975,183.449,11.969000000000001,168.98
-6.909,169.06900000000005,-0.236,182.238,7.7360000000000015,182.327,11.969000000000001,169.128
-7.0470000000000015,168.862,0.039,182.799,7.322999999999999,183.62599999999998,11.85,169.512
-6.6339999999999995,169.03900000000004,-0.236,182.238,7.3329999999999975,183.449,11.969000000000001,168.98
-6.909,168.862,0.19699999999999998,183.065,7.461,183.24200000000002,11.969000000000001,168.98
-6.909,169.06900000000005,0.039,182.799,7.322999999999999,183.685,12.106,168.98
-6.909,168.862,-0.236,182.238,7.461,183.24200000000002,11.969000000000001,169.03900000000004
-6.909,168.862,0.19699999999999998,182.976,7.461,183.301,11.969000000000001,169.187
-6.909,169.06900000000005,0.039,182.74,7.322999999999999,183.774,11.85,169.512
-6.909,168.98,0.19699999999999998,183.00599999999997,7.461,183.301,11.969000000000001,168.98
-6.909,169.06900000000005,0.039,182.65200000000002,7.322999999999999,183.74400000000003,11.831,169.187
-6.909,169.06900000000005,0.039,182.74,7.322999999999999,183.74400000000003,11.831,169.24599999999995
-6.909,168.862,0.512,186.549,7.461,183.301,11.969000000000001,168.98
-6.909,169.06900000000005,0.039,182.68099999999998,7.322999999999999,183.74400000000003,11.831,169.453
-6.909,169.06900000000005,0.039,182.74,7.322999999999999,183.833,11.831,169.394
-6.909,168.862,0.19699999999999998,182.858,7.461,183.301,11.969000000000001,169.03900000000004
-6.909,169.06900000000005,0.039,182.65200000000002,8.406,180.28900000000002,11.831,169.335
-6.909,169.06900000000005,0.63,183.715,7.322999999999999,183.833,11.831,169.335
-6.909,169.06900000000005,0.19699999999999998,182.917,7.461,183.419,12.52,168.921
-6.909,168.862,0.19699999999999998,182.858,7.461,183.419,11.969000000000001,168.98
-6.909,169.06900000000005,0.039,182.68099999999998,7.322999999999999,183.833,11.831,169.305
-6.909,168.862,0.19699999999999998,182.858,7.461,183.301,11.969000000000001,169.03900000000004
-6.909,169.06900000000005,0.039,182.593,7.322999999999999,183.833,11.831,169.305
-6.909,169.06900000000005,0.039,182.68099999999998,7.322999999999999,183.833,11.831,169.24599999999995
-6.909,168.862,0.19699999999999998,182.858,7.461,183.449,11.713,169.512
-6.909,169.06900000000005,0.039,182.593,7.322999999999999,184.01,11.831,169.335
-6.909,169.06900000000005,0.039,182.593,7.598,183.12400000000002,11.831,169.394
-6.909,168.862,0.197,182.917,7.461,183.50799999999998,11.969000000000001,168.98
-6.909,169.06900000000005,0.039,182.74,7.322999999999999,184.335,11.831,169.187
-6.909,169.06900000000005,0.039,182.65200000000002,7.3329999999999975,183.449,11.831,169.24599999999995
-6.909,168.862,0.19699999999999998,182.976,7.461,183.62599999999998,11.969000000000001,168.98
-6.909,169.06900000000005,0.039,182.68099999999998,7.322999999999999,184.394,11.831,169.305
-6.909,168.862,0.19699999999999998,182.976,7.461,183.567,11.969000000000001,168.98
-6.909,169.06900000000005,0.19699999999999998,182.976,7.3329999999999975,183.449,11.969000000000001,169.03900000000004
-6.909,169.06900000000005,0.039,182.593,7.322999999999999,184.06900000000002,11.831,169.128
-6.909,168.921,0.19699999999999998,183.00599999999997,7.461,183.62599999999998,11.969000000000001,168.98
-6.909,168.98,0.19699999999999998,182.976,7.461,183.62599999999998,11.969000000000001,169.03900000000004
-6.772,169.03900000000004,0.039,182.68099999999998,7.598,183.36,11.831,169.305
-6.6339999999999995,168.98,0.19699999999999998,182.858,7.48,183.833,11.969000000000001,168.98
-6.909,169.06900000000005,0.19699999999999998,182.858,7.461,183.774,11.969000000000001,168.98
-6.909,169.06900000000005,0.039,182.533,7.598,183.36,11.831,169.335
-6.6339999999999995,168.98,0.19699999999999998,182.858,7.48,183.833,11.969000000000001,168.98
-6.6339999999999995,169.03900000000004,0.19699999999999998,182.917,7.3329999999999975,183.449,11.969000000000001,168.98
-6.909,168.862,0.039,182.593,7.598,183.36,11.831,169.394
-7.185,168.862,0.19699999999999998,182.858,7.48,183.892,11.969000000000001,169.09799999999996
-7.185,168.862,0.19699999999999998,182.976,7.48,183.833,11.969000000000001,169.128
-6.909,168.862,0.354,183.065,7.598,183.567,12.106,168.98
-7.185,168.862,0.19699999999999998,182.976,7.461,183.774,11.969000000000001,169.128
-7.185,168.862,0.19699999999999998,182.917,7.48,183.833,11.969000000000001,169.128
-6.909,168.862,0.039,182.65200000000002,7.598,183.50799999999998,12.106,168.98
-7.185,168.862,0.19699999999999998,182.917,7.48,183.951,11.969000000000001,169.305
-7.185,168.862,0.059,182.917,7.48,184.01,11.969000000000001,169.187
-6.909,168.862,0.039,182.65200000000002,7.598,183.567,12.106,168.98
-7.185,168.862,0.19699999999999998,182.858,7.48,183.892,11.969000000000001,169.24599999999995
-6.909,168.862,0.039,182.533,7.598,183.301,11.831,169.394
-6.909,168.862,0.039,182.533,7.362,183.774,11.86,168.98
-7.185,168.862,0.19699999999999998,183.00599999999997,7.48,183.833,11.969000000000001,169.187
-6.909,168.862,0.039,182.593,7.598,183.36,12.106,168.98
-6.909,168.862,0.039,182.74,7.598,183.36,11.831,169.335
-6.909,168.862,0.19699999999999998,182.858,7.461,183.685,11.969000000000001,168.98
-6.909,168.862,0.039,182.65200000000002,7.598,183.36,12.106,168.98
-6.909,168.862,-0.2165,182.238,7.598,183.449,11.831,169.394
-7.185,168.862,0.19699999999999998,183.183,7.461,183.74400000000003,11.969000000000001,169.03900000000004
-6.909,168.862,0.039,182.799,7.598,183.50799999999998,11.831,169.305
-6.909,168.862,0.039,182.917,7.598,183.419,11.831,169.305
-7.185,168.862,0.19699999999999998,183.065,7.48,183.892,11.969000000000001,168.98
-7.185,168.862,0.039,182.68099999999998,7.598,183.36,11.831,169.24599999999995
-6.909,168.862,0.059,182.917,7.598,183.301,11.831,169.187
-7.185,168.862,0.19699999999999998,182.976,7.362,183.774,11.969000000000001,168.98
